"review_title","review_rating","review_text","review_verified","page_number","agency_name","review_date"
"Rapidi e precisi !",5,NA,TRUE,9,"Crocierepiu.it ",2024-01-23 16:32:12
"qualità",5,"vittoria numero 1 gentilezza e professionalità",TRUE,10,"Crocierepiu.it ",2024-01-19 18:27:20
"Ottima",5,"Massima disponibilità e professionalità ",TRUE,10,"Crocierepiu.it ",2024-03-19 10:55:09
"Personale molto competente e disponibile",5,NA,TRUE,10,"Crocierepiu.it ",2024-02-02 13:18:29
"Ottimo",5,"Ottimo sotto tutti i punti di vista",TRUE,10,"Crocierepiu.it ",2024-01-31 19:19:31
"Gentilezza",5,"Gentilezza, disponibilità, tutto perfetto!",TRUE,10,"Crocierepiu.it ",2024-03-12 11:00:48
"Sempre disponibili ed efficienti",4,"Sempre disponibili ed efficienti ",TRUE,10,"Crocierepiu.it ",2024-02-21 12:00:57
"Qualità/ prezzo eccellente ",5,"Personale gentile, disponibile e valido! ",TRUE,10,"Crocierepiu.it ",2024-02-23 00:03:36
"Cortesia del personale",5,"Cortesia del personale. Offerta competitiva",TRUE,10,"Crocierepiu.it ",2024-02-06 16:41:37
"Ottima comunicazione personale…",5,"Ottima comunicazione personale qualificato ",TRUE,10,"Crocierepiu.it ",2024-03-05 21:20:56
"Cordiali",5,"Cordiali, disponibili, rapidi e competenti",TRUE,10,"Crocierepiu.it ",2024-01-30 17:42:27
"Serietà e professionalità",5,"Professionalità e massima serietà.",TRUE,10,"Crocierepiu.it ",2024-02-11 13:30:12
"Servizio ottimo",5,"Disponibilità e l informazioni dettagliate",TRUE,10,"Crocierepiu.it ",2024-01-27 05:50:43
"Professione vacanze",5,"Flessibilità, professionalità, disponibilità e competenza.",TRUE,10,"Crocierepiu.it ",2024-01-25 11:11:24
"Personale qualificato e molto…",5,"Personale qualificato e molto disponibile.",TRUE,10,"Crocierepiu.it ",2024-01-22 11:16:12
"OttimA",5,"PERSONALE DISPONIBILE SPECIALMENTE CRISTIAN",TRUE,10,"Crocierepiu.it ",2024-01-24 20:10:43
"Professionalità e gentilezza",5,NA,TRUE,10,"Crocierepiu.it ",2024-02-13 08:52:53
"Personale valido e gentile.Grazie",5,"Servizio impeccabile",TRUE,10,"Crocierepiu.it ",2024-02-02 11:02:46
"Super professionisti",5,NA,TRUE,10,"Crocierepiu.it ",2024-01-26 14:26:30
"Operatrice fantastica ❤️",5,"Disponibili 💛",TRUE,10,"Crocierepiu.it ",2024-02-07 23:19:20
"Eccezionale",5,NA,TRUE,10,"Crocierepiu.it ",2024-01-29 12:42:05
"Esperienza positiva",5,"PersonaleDisponibilissimo e preparato",TRUE,11,"Crocierepiu.it ",2024-01-19 16:44:35
"Ottimo servizio.",5,"Ho pronotato una crociera per tutta la famiglia con l aiuto di Elisa persona splendida, pazientosa e veramente gentile. Sono molto soddisfatta di Crocierepiu e penso di poterlo consigliare a tutti….. Grazie",TRUE,11,"Crocierepiu.it ",2024-01-19 10:15:59
"crociera MSC",5,"Ho prenotato una crociera con Crocierepiu.it. Mi ha seguito Cristina ed è stata fantastica. E' riuscita a trovare la soluzione migliore alle mie esigenze. Tutto perfetto. La consiglio vivamente",TRUE,11,"Crocierepiu.it ",2024-01-18 17:51:37
"Agenzia eccezionale",5,"Agenzia eccezionale, unici nel settore! Gentilissimi, competentissimi e cordialissimi. E’ la terza crociera che prenotiamo con loro: sono i migliori!!!",TRUE,11,"Crocierepiu.it ",2024-01-18 14:01:09
"Cortesia e competenza",5,"Molta disponibilità del personale addetto alle prenotazioni, mi hanno fornito informazioni chiare e complete.",TRUE,11,"Crocierepiu.it ",2024-01-18 08:00:27
"Professionalità e gentilezza",5,"La mia prima crociera che prenoto con loro. Operatrice Elisa una persona gentilissima e disponibilissima e stata chiarissima in tutto.",TRUE,11,"Crocierepiu.it ",2024-01-17 22:50:05
"Affidabilità",5,"Personale gentile, corretto e chiaro nelle informazioni. Tempistica rispettata.",TRUE,11,"Crocierepiu.it ",2024-01-17 21:08:39
"Ottima agenzia Ho conosciuto questa agenzia per caso…",5,"Ho conosciuto questa agenzia per caso ed ora non li mollo più. Ottimo prezzi e personale sempre gentile. Mi segue sempre Cristian che mi fa fare crociere bellissime. Lo consiglio",TRUE,11,"Crocierepiu.it ",2024-01-17 21:00:46
"Ho appena prenotato una crociera con…",5,"Ho appena prenotato una crociera con loro,prima impressione? Preventivi con prezzi imbattibili e personale disponibile,per ora sono soddisfatto...",TRUE,11,"Crocierepiu.it ",2024-01-17 19:51:54
"Prenotazione crociera",5,"Riccardo molto cortese e professionale ha saputo subito attirare la mia fiducia. Ho prenotato e mi sono trovato benissimo in attesa della mia vacanza.",TRUE,11,"Crocierepiu.it ",2024-01-17 14:01:45
"Non potevamo scegliere meglio!",5,"Ho conosciuto crocierepiù navigando su internet, Per la nostra prima crociera, poi telefonicamente abbiamo conosciuto Vittoria. È stata gentilissima e ha saputo rispondere sempre con grande professionalità a tutte le nostre domande e curiosità, ci ha dato tanti consigli utili che ci sono serviti tantissimo! Sicuramente mi rivolgerò ancora a loro.",TRUE,11,"Crocierepiu.it ",2024-01-16 19:38:52
"Crociera",5,"Esperienza molto buona mi hanno dato tutte le informazioni per acquistare un buon viaggio .",TRUE,11,"Crocierepiu.it ",2024-01-16 18:12:57
"Poche informazioni richieste",1,"Non ha dato le informazioni richieste ed è stato davvero poco educato e disponibile",TRUE,11,"Crocierepiu.it ",2024-01-16 17:11:31
"Assistenza e professionalità per…",5,"Assistenza e professionalità per prenotazione crociera",TRUE,11,"Crocierepiu.it ",2024-01-16 15:27:06
"Operatori attenti alle richieste",5,"Operatori attenti alle richieste, veloci ed esaustivi nelle dpiegazioni",TRUE,11,"Crocierepiu.it ",2024-01-16 13:01:59
"disponibilità e competenza",4,"Vi dico solo che abbiamo perfezionato la nostra prenotazione di domenica mattina....pertanto disponibilità e competenza sono le caratteristiche che distinguono gli operatori della ""crocierepiù""",TRUE,11,"Crocierepiu.it ",2024-01-15 19:43:01
"Fantastica",5,"Cristina è fantastica, professionale, mi ha consigliato molto bene e quindi la mia scelta si è dimostrata ottima(grazie a lei).È andato tutto bene, consiglierò Cristina a tutti i miei amici",TRUE,11,"Crocierepiu.it ",2024-01-15 19:26:29
"SONO UN PO' CARE LE BIBITE E IL CAFFE'",4,"PERSONALE MOLTO GENTILE MA PARTE QUANDO SIAMO ANDATI PER PRENOTARE UN'ALTRA CROCIERA NON E' STATA MOLTO CHIARAMI HANNO ROTTO LA CHIUSURA DELLA VALIGIA",TRUE,11,"Crocierepiu.it ",2024-01-15 19:21:00
"Ottima",5,"La gentilezza e professionalità di Carmelina. Top",TRUE,11,"Crocierepiu.it ",2024-01-15 18:32:15
"Eh la seconda crociera che prenoto con…",5,"Eh la seconda crociera che prenoto con loro referente (Riccardo) , sempre molto professionali e pronti a soddisfare le richieste del cliente",TRUE,11,"Crocierepiu.it ",2024-01-15 18:02:05
"Ho prenotato varie crociere MSC posso…",5,"Ho prenotato varie crociere MSC posso confermare la loro altissima professionalità verso il cliente.Un plauso al mio agente di vendita Giancarlo x la sua disponibilità e capacità professionale.Grazie",TRUE,12,"Crocierepiu.it ",2024-01-15 16:57:17
"ottimi suggerimenti e buona assistenza…",5,"ottimi suggerimenti e buona assistenza al cliente.precisi ed affidabili.nulla da eccepire",TRUE,12,"Crocierepiu.it ",2024-01-15 14:40:28
"Ho prenotato varie crociere Costa con…",5,"Ho prenotato varie crociere Costa con Crociere Più e posso esprimere la mia completa soddisfazione per la loro altissima professionalità e cura del cliente.Un plauso particolare al mio agente di vendita Riccardo per la sua disponibilità ed elevata capacità professionale.",TRUE,12,"Crocierepiu.it ",2024-01-15 12:37:30
"Disponibile ed efficiente",5,"L‘operatore Cristian é stato disponibilissimo sin da subito e ci ha spiegato come fare tutto per prenotare senza difficoltà.",TRUE,12,"Crocierepiu.it ",2024-01-13 23:06:34
"Agenzia affidabile, consigliatissimo",5,"Personale, gentile, competente e disponibile. Agenzia affidabilissima.",TRUE,12,"Crocierepiu.it ",2024-01-13 11:51:56
"Sempre molto vantaggiosi …",5,"Offerta sempre molto vantaggiosa.consulenti attenti e preparati oltre che gentili e disponibili",TRUE,12,"Crocierepiu.it ",2024-01-12 20:28:56
"10 e lode",5,"Mi sono trovata benissimo,grande professionalità....un grazie immenso a Marta per avermi aiutato nelle scelte e guidato al meglio con tanta gentilezza.Simona",TRUE,12,"Crocierepiu.it ",2024-01-12 20:03:58
"Professionalità perfetta",5,"Tutto è stato fatto in maniera perfetta e veloce seguendo e soddisfacendo  le mie richieste!",TRUE,12,"Crocierepiu.it ",2024-01-12 16:02:58
"Cordiali",5,"Gentili cordiali e disponibili per ogni tua richiesta",TRUE,12,"Crocierepiu.it ",2024-01-12 13:42:30
"Ottimo",5,"La ragazza che mi ha seguito Marta è stata molto disponibile mi ha tolto ogni dubbio",TRUE,12,"Crocierepiu.it ",2024-01-12 09:30:20
"Più di 5 stelle…",5,"Vorrei dare più di 5 stelle alla signora Carmelina che con professionalità, gentilezza e precisione mi ha saputo consigliare nel modo migliore nella scelta della crociera. Complimenti!!!",TRUE,12,"Crocierepiu.it ",2024-01-11 18:55:13
"Molto soddisfatta del servizio!",5,"Sono molto soddisfatta, l' agente che mi ha seguito , Cristina, mi è stata consigliata da un' amica e mi sono trovata benissimo.Gentile, efficace e chiara nel proporre offerte e soluzioni per ciò che cercavo, mi ha guidato passo passo in tutti gli step.Consigliatissima!",TRUE,12,"Crocierepiu.it ",2024-01-11 10:06:45
"Disponibilità e cortesia",5,"La consulente Elisa è stata disponibilissima e esaustiva in tutte le richieste che le ho fatto. Inoltre è stata velocissima nella gestione della pratica.",TRUE,12,"Crocierepiu.it ",2024-01-11 00:23:30
"chiarezza e professionalita'",5,NA,TRUE,12,"Crocierepiu.it ",2024-01-10 21:55:33
"Personale competente",5,NA,TRUE,12,"Crocierepiu.it ",2024-01-10 21:54:09
"La disponibilità è attenzione ricevuta",5,NA,TRUE,12,"Crocierepiu.it ",2024-01-10 21:26:51
"Crocierepiu.it",5,"Al netto della crociera (che consiglio a tutti), vorrei usare questa recensione per sottolineare quanto sia preciso e puntuale il supporto fornito dal personale di Crocierepiu.it e, in particolare, dalla mia agente di fiducia, Vittoria.",TRUE,12,"Crocierepiu.it ",2024-01-10 19:37:29
"Crociera Costa",5,"Mi trovo molto bene pur non conoscendoli di persona ma solo al telefono.Ho trovato gentilezza, correttezza, e ti vengono incontro x ogni esigenza.Parlo sempre con Cristina e ho trovato in lei tanta disponibilità in tutte le ore del giorno.",TRUE,12,"Crocierepiu.it ",2024-01-10 19:09:11
"Sono cliente da diversi anni e se mi…",5,"Sono cliente da diversi anni e se mi rivolgo sempre a loro un motivo ci sarà. Disponibilità, gentilezza, qualità e prezzo",TRUE,12,"Crocierepiu.it ",2024-01-10 18:34:54
"Molto disponibili e spiegazioni ottime il miglior prezzo sul mercato",5,"Supporto e spiegazioni ottime il ragazzo mi ha seguito passo passo in tutto",TRUE,12,"Crocierepiu.it ",2024-01-10 12:58:41
"Molto preparati",5,"Ottimo dialogo e professionalità, trovano sempre la soluzione migliore per tutti",TRUE,13,"Crocierepiu.it ",2024-01-10 12:53:43
"Ottima Agenzia",5,"Molto ben organizzata e chiara nelle risposte e nel modo di esporre il prodotto.",TRUE,13,"Crocierepiu.it ",2024-01-10 12:22:18
"Mi sono trovato benissimo con Elena che…",5,"Mi sono trovato benissimo con Elena che mi ha trovato la crociera più adatta al mio periodo di ferie...",TRUE,13,"Crocierepiu.it ",2024-01-10 00:04:34
"Gentilezza e disponibilità nella prenotazione",5,"Ho prenotato una crociera con questa agenzia online e devo dire che la disponibilità e la gentilezza della signora Marta che sta seguendo la mia pratica,ed anche l'ottimo prezzo del pacchetto che mi è stato proposto,hanno conquistato la mia attenzione.Spero di essere seguita fino alla partenza con così tanto impegno. Per il momento si meritano 5 stelle😊",TRUE,13,"Crocierepiu.it ",2024-01-09 20:59:51
"Sono rimasta super contenta di Elena la…",5,"Sono rimasta super contenta di Elena la ragazza che mi ha chiamato si è resa disponibile in tutto quello che chiedevo venendomi incontro come meglio poteva grazie di tutto",TRUE,13,"Crocierepiu.it ",2024-01-09 16:38:50
"Ottimo",5,"Sempre molto disponibili non è la prima crociera che prenoto con loro. Super professionali e gentili.",TRUE,13,"Crocierepiu.it ",2024-01-09 15:26:50
"Personale ottimo!",5,"Gentilezza, disponibilità e professionalità del personale.",TRUE,13,"Crocierepiu.it ",2024-01-09 14:54:53
"soddisfatti",5,"essere sempre presenti quando ci sono dubbi",TRUE,13,"Crocierepiu.it ",2024-01-09 10:51:45
"Trovata benissimo",5,"Trovata benissimo. L’operatrice di nome Elisa super gentile super disponibile.Complimenti!",TRUE,13,"Crocierepiu.it ",2024-01-08 23:50:03
"Elisa molto paziente competente e…",4,"Elisa molto paziente competente e simpatica",TRUE,13,"Crocierepiu.it ",2024-01-08 21:43:27
"Cortesia e professionalità",5,"L'agente (Carmelina) è stata bravissima a trovare la crociera giusta per il nostro budget, accurata, precisa, professionale oltre che simpatica! Ottimo rapporto con il cliente!",TRUE,13,"Crocierepiu.it ",2024-01-08 20:59:18
"Professionalità",4,"Preparazione , professionalità",TRUE,13,"Crocierepiu.it ",2024-01-08 16:49:04
"Professionalità e cortesia",5,NA,TRUE,13,"Crocierepiu.it ",2024-01-08 16:09:28
"Prima esperienza con crociere.più",5,"Prima esperienza con crociere.più Mi ha seguito in tutto e per tutto Vittoria con professionalità e pazienza aiutandomi a risolvere le varie difficoltà anche in momenti della giornata o della settimana nei quali nessuno mi avrebbe mai risposto.Ottima esperienza!",TRUE,13,"Crocierepiu.it ",2024-01-08 15:44:43
"ho trovato Carmelina molto disponibile…",5,"ho trovato Carmelina molto disponibile e gentile mi ha fornito tutte le informazioni velocemente e dettagliate",TRUE,13,"Crocierepiu.it ",2024-01-08 15:13:26
"Esperienza da 10 Stelle",5,"Dopo aver prenotato tutte le mie precedenti attraverso altri canali, su suggerimento di un altro crocierista doc, mi sono rivolto a Cristian di Crocierepiù per l'acquisto della mia prossima crociera All'inizio avevo parecchie remore e diffidenza soprattutto perchè non mi ero mai rivolto ad un'agenzia di viaggi online. Cristian di è dimostrato fin da subito molto attento, scrupoloso e ha chiarito tutti i miei dubbi. Si vede che ama il suo lavoro e trasmette la passione per le crociere al cliente! Esperienza assolutamente al Top! Efficienza, cordialità, competenza, convenienza, massima attenzione e cura al cliente sono solo alcuni degli aggettivi che descrivono la mia esperienza di acquisto. Vista l'eccezionale prima esperienza con Crocierepiù, sicuramente mi rivolgerò ancora a loro per acquistare le mie prossime crociere.",TRUE,13,"Crocierepiu.it ",2024-01-07 15:49:39
"Tutto quello che puoi desiderare da un’agenzia di viaggi. Super efficienza super affidabilità…",5,"Super efficienza super affidabilità super serietà super competitività",TRUE,13,"Crocierepiu.it ",2024-01-05 18:08:55
"Troppo bello per essere vero",5,"È la prima volta che decidiamo di organizzare una crociera tutta on-line.Sembra tutto facile e bello. Bravo Riccardo che è riuscito a convincere anche mia moglie. Se tutto andrà come stabilito le stelle dovrebbero essere 6-7...8.Grazie1000",TRUE,13,"Crocierepiu.it ",2024-01-05 15:55:59
"Ottima esperienza",5,"Gentilissima e molto competente la sig.ra Carmelina che ci ha seguito passo per passo nella scelta della destinazione e delle offerte esistenti.",TRUE,13,"Crocierepiu.it ",2024-01-04 18:37:53
"Report su Cristina",5,"Cristina la reputo una agente di viaggio competente e sempre disponibile.Molto preparata nel suo lavoro ed organizzata ,È sempre un piacere prenotare con lei perché nelle 4 crociere prenotate con lei è sempre filato tutto liscio.Penso che a breve prenoteremo la quinta crociera con lei.Consigliatissima.",TRUE,13,"Crocierepiu.it ",2024-01-03 22:15:50
"Sempre Emozionante come la prima volta 😍",5,"Ci affidiamo per le nostre crociere a Crocierepiu’ da molti anni professionalità e competenza li distinguono,Cristina ormai è un’amica che ci conosce alla lettera e non ha bisogno di dettagli …sceglie lei sempre la migliore cabina e il miglior servizio, consigliandoci sempre in modo eccellente è un punto di riferimento certo delle nostre vacanze . Grazie",TRUE,14,"Crocierepiu.it ",2024-01-03 21:45:02
"Seconda crociera che acquistiamo con…",5,"Seconda crociera che acquistiamo con questa agenzia che dire, Riccardo ragazzo gentilissimo e molto preparato ha trovato tutte le soluzioni accontentando tutto il gruppo.",TRUE,14,"Crocierepiu.it ",2024-01-03 20:43:54
"Luigi sempre con me!",5,"Luigi è stato sempre disponibile ed attento alle mie esigenze! La mia ansia è stata domata da Luigi, e sono stata più tranquilla .Certamente prenoterò la mia prossima crociera con questa azienda! Grazie!",TRUE,14,"Crocierepiu.it ",2024-01-03 17:59:53
